id,title,genre,language,release_date,budget,revenue,rating,vote_count
72976,Lincoln,History,en,2012-11-09,65000000,275293450,6.863,3401
133121,Resident Evil: Damnation,Animation,en,2012-09-25,0,2325035,6.9,708
84175,Beasts of the Southern Wild,Drama,en,2012-06-29,1800000,21107746,6.826,942
76726,Chronicle,Science Fiction,en,2012-02-01,15000000,145000000,6.819,4726
57214,Project X,Comedy,en,2012-03-01,12000000,102731865,6.815,5601
49049,Dredd,Action,en,2012-09-07,50000000,41037742,6.809,4488
87502,Flight,Drama,en,2012-11-02,31000000,161772375,6.806,5410
86838,Seven Psychopaths,Comedy,en,2012-10-12,15000000,33035736,6.802,3450
98548,People Like Us,Drama,en,2012-06-29,16000000,12434778,6.8,549
84332,Safety Not Guaranteed,Comedy,en,2012-06-08,750000,4424699,6.798,1253
96724,Anna Karenina,Drama,en,2012-09-06,0,68929150,6.737,2092
1930,The Amazing Spider-Man,Action,en,2012-06-23,215000000,757930663,6.684,15884
83686,The Words,Drama,en,2012-09-07,6000000,13231461,6.645,1023
113160,My First Time,Drama,fr,2012-01-18,6180000,0,6.616,518
22970,The Cabin in the Woods,Horror,en,2012-04-12,30000000,71041255,6.599,7037
80321,Madagascar 3: Europe's Most Wanted,Animation,en,2012-06-06,145000000,746921274,6.594,5478
75780,Jack Reacher,Crime,en,2012-12-20,60000000,218340595,6.588,6246
92591,Bernie,Comedy,en,2012-04-27,5000000,9206470,6.574,786
75174,The Grey,Drama,en,2012-01-26,25000000,77278331,6.6,3450
88005,Seeking a Friend for the End of the World,Comedy,en,2012-06-22,10000000,9636289,6.6,1827
80389,Get the Gringo,Action,en,2012-03-15,35000000,0,6.538,1430
112336,Hitchcock,Drama,en,2012-11-22,15700000,23570541,6.5,1343
70981,Prometheus,Science Fiction,en,2012-05-30,130000000,403354469,6.5,10897
41154,Men in Black 3,Action,en,2012-05-23,225000000,624026776,6.5,9371
72431,Red Tails,Drama,en,2012-01-19,58000000,50365377,6.499,544
68812,The Iceman,Thriller,en,2012-09-01,20000000,1969193,6.491,880
50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure,en,2012-11-13,120000000,829747654,6.472,8158
75674,Act of Valor,Action,en,2012-02-24,12000000,82499399,6.47,1003
73723,The Lorax,Animation,en,2012-03-01,70000000,348840316,6.47,2990
72387,Safe,Action,en,2012-04-16,30000000,40346186,6.461,2140
115290,Blue Lagoon: The Awakening,Drama,en,2012-06-16,0,0,6.456,1262
74387,Goon,Comedy,en,2012-01-06,0,6483963,6.433,786
59961,Safe House,Action,en,2012-02-08,85000000,208076205,6.432,3174
49527,Man on a Ledge,Action,en,2012-01-13,42000000,46221189,6.4,2328
72197,The Pirates! In an Adventure with Scientists!,Animation,en,2012-03-12,60000000,123054041,6.421,942
72105,Ted,Comedy,en,2012-06-29,50000000,549368315,6.396,11208
81025,Salmon Fishing in the Yemen,Drama,en,2012-03-09,0,34564651,6.393,783
84188,Compliance,Drama,en,2012-08-23,270000,592116,6.382,576
118293,The Suicide Shop,Comedy,fr,2012-09-26,0,2514478,6.4,515
57800,Ice Age: Continental Drift,Animation,en,2012-06-27,95000000,877244782,6.349,6823
82525,Savages,Crime,en,2012-07-06,45000000,82966152,6.345,1958
82675,Taken 2,Action,en,2012-09-27,45000000,376141306,6.332,6016
77866,Contraband,Thriller,en,2012-01-12,25000000,96262212,6.327,1881
49526,Premium Rush,Crime,en,2012-08-24,35000000,31083599,6.313,1881
76163,The Expendables 2,Action,en,2012-08-08,100000000,314975955,6.31,6081
52520,Underworld: Awakening,Fantasy,en,2012-01-19,70000000,160112671,6.298,3680
133694,Promised Land,Drama,en,2012-09-23,15000000,8138788,6.293,604
60599,Arbitrage,Drama,en,2012-09-14,12000000,35485056,6.286,740
70436,The Raven,Crime,en,2012-03-09,26000000,29657751,6.282,1192
82650,Diary of a Wimpy Kid: Dog Days,Comedy,en,2012-08-02,22000000,76196538,6.278,827
134597,The Collection,Horror,en,2012-09-21,0,6842058,6.278,881
71552,American Reunion,Comedy,en,2012-04-04,50000000,234989584,6.277,4017
102780,Byzantium,Drama,en,2012-09-09,10000000,89237,6.271,737
49529,John Carter,Action,en,2012-03-07,250000000,284139100,6.269,5053
82696,Hope Springs,Drama,en,2012-08-07,30000000,114281051,6.265,699
58244,Upside Down,Romance,en,2012-09-27,60000000,22187813,6.253,2296
89185,Radio Rebel,Comedy,en,2012-06-09,0,0,6.221,771
49040,The Bourne Legacy,Action,en,2012-08-08,130000000,276572938,6.209,5173
87826,Here Comes the Boom,Comedy,en,2012-10-11,42000000,73100000,6.187,1288
79548,Gone,Thriller,en,2012-02-23,0,18100189,6.191,1027
80585,Rock of Ages,Comedy,en,2012-06-13,75000000,59418613,6.19,1130
75638,Red Lights,Thriller,en,2012-03-02,14000000,13551174,6.174,1092
76493,The Dictator,Comedy,en,2012-05-15,65000000,179379533,6.163,5221
98567,Chinese Zodiac,Action,cn,2012-12-20,48000000,171339013,6.162,705
93837,So Undercover,Action,en,2012-12-06,15000000,2500000,6.157,1048
85872,Le Chef,Comedy,fr,2012-03-07,0,306724,6.159,517
77930,Magic Mike,Drama,en,2012-06-28,7000000,167221571,6.154,2694
87496,The Company You Keep,Drama,en,2012-09-06,0,19633027,6.149,608
59962,This Means War,Action,en,2012-02-14,65000000,156974557,6.148,3080
72545,Journey 2: The Mysterious Island,Adventure,en,2012-01-19,79000000,355692760,6.134,3814
80271,LOL,Drama,en,2012-02-10,11000000,10500000,6.132,2511
65086,The Woman in Black,Drama,en,2012-02-03,17000000,127730736,6.116,3186
84348,V/H/S,Thriller,en,2012-07-28,0,100345,6.105,1311
72358,A Thousand Words,Drama,en,2012-03-07,40000000,22044277,6.108,1190
103620,Maniac,Horror,en,2012-12-26,6000000,31081,6.1,804
64689,Killing Them Softly,Crime,en,2012-07-30,15000000,37930465,6.043,1869
106021,Erased,Action,en,2012-08-23,12000000,0,6.034,638
62213,Dark Shadows,Comedy,en,2012-05-09,150000000,245527149,6.033,6589
76494,What to Expect When You're Expecting,Romance,en,2012-05-17,40000000,79700000,6.0,1660
77883,The Possession,Horror,en,2012-08-30,14000000,85446075,6.019,1436
121824,Stand Up Guys,Thriller,en,2012-12-14,0,0,6.005,808
97051,Would You Rather,Thriller,en,2012-10-14,0,0,5.995,823
86597,The Tall Man,Horror,en,2012-03-19,18200000,0,5.991,1025
64635,Total Recall,Action,en,2012-08-02,125000000,198802074,5.978,4965
58595,Snow White and the Huntsman,Adventure,en,2012-05-30,170000000,396600000,5.972,7345
85041,The Immature: The Trip,Comedy,it,2012-01-04,0,0,5.967,578
97614,Deadfall,Crime,en,2012-11-08,12000000,66351,5.9,583
62764,Mirror Mirror,Adventure,en,2012-03-15,85000000,183018522,5.9,2971
81796,Lockout,Action,en,2012-04-12,20000000,32948113,5.903,1645
38541,The Divide,Horror,en,2012-01-13,3000000,156362,5.89,558
133698,A Perfect Plan,Comedy,fr,2012-10-29,0,0,5.859,555
89492,This Is 40,Comedy,en,2012-12-20,35000000,88215156,5.843,1952
72207,The Five-Year Engagement,Comedy,en,2012-04-27,30000000,54169363,5.836,1201
77953,The Campaign,Comedy,en,2012-08-09,95000000,104907746,5.818,1543
82505,House at the End of the Street,Horror,en,2012-09-21,6900000,44287131,5.813,1625
71679,Resident Evil: Retribution,Action,en,2012-09-12,65000000,240159255,5.802,3555
44833,Battleship,Thriller,en,2012-04-11,209000000,303025485,5.798,4967
81836,To Rome with Love,Romance,en,2012-04-20,17000000,73244881,5.774,1847
85038,Welcome to the North,Comedy,it,2012-01-18,6000000,35000000,5.767,1230
87428,That's My Boy,Comedy,en,2012-06-14,70000000,58058367,5.765,1635
68179,Escape from Planet Earth,Animation,en,2012-12-27,40000000,74597643,5.73,671
49014,Cosmopolis,Drama,en,2012-05-25,20500000,6063556,5.726,1109
123105,The Bay,Horror,en,2012-09-13,0,30668,5.717,645
57165,Wrath of the Titans,Fantasy,en,2012-03-28,150000000,301970083,5.708,3794
10679,Iron Sky,Action,en,2012-03-10,7500000,10109659,5.696,1411
118957,Bait,Action,en,2012-09-05,30000000,32500000,5.692,670
72331,Abraham Lincoln: Vampire Hunter,Action,en,2012-06-20,69000000,116471580,5.678,2971
139567,Fire with Fire,Action,en,2012-08-31,20000000,2500277,5.67,600
60747,Red Dawn,Action,en,2012-03-15,65000000,44806783,5.658,1404
77875,Playing for Keeps,Comedy,en,2012-11-29,35000000,0,5.6,613
83770,On the Road,Adventure,en,2012-05-22,25000000,8784318,5.633,764
82390,The Paperboy,Thriller,en,2012-09-14,12500000,1353868,5.578,655
82687,The Guilt Trip,Comedy,en,2012-12-19,40000000,41863726,5.574,612
146375,On the Other Side of the Tracks,Comedy,fr,2012-12-15,0,25109572,5.6,598
80035,The Watch,Comedy,en,2012-07-26,68000000,68267862,5.561,2074
54054,One for the Money,Action,en,2012-01-26,40000000,36893721,5.534,887
50647,Wanderlust,Comedy,en,2012-02-23,35000000,24159934,5.525,1122
97430,The Man with the Iron Fists,Action,en,2012-11-02,15000000,20546518,5.513,1011
134366,Grave Encounters 2,Horror,en,2012-10-12,0,0,5.499,781
61012,Silent Hill: Revelation 3D,Thriller,en,2012-10-10,20000000,55362705,5.5,1393
104755,The Lords of Salem,Horror,en,2012-09-10,1500000,1165882,5.459,734
84174,Bachelorette,Comedy,en,2012-01-23,3000000,11947954,5.429,1112
82990,Paranormal Activity 4,Horror,en,2012-10-17,5000000,142817992,5.429,1676
97434,Gambit,Comedy,en,2012-04-25,0,0,5.428,580
127493,Stolen,Action,en,2012-09-06,35000000,2106557,5.409,905
125509,Wrong Turn 5: Bloodlines,Horror,en,2012-10-23,3000000,0,5.389,795
77948,The Cold Light of Day,Action,en,2012-04-04,20000000,16863583,5.263,771
102207,HOUBA! On the Trail of the Marsupilami,Family,fr,2012-04-03,50000000,50100000,5.246,771
93856,Chernobyl Diaries,Horror,en,2012-05-24,1000000,38390020,5.237,1418
80280,[REC]³ Genesis,Horror,es,2012-03-30,6400000,11019975,5.229,1292
94348,Alex Cross,Action,en,2012-10-18,45000000,30353232,5.216,648
99770,Asterix & Obelix: God Save Britannia,Family,fr,2012-10-17,61000000,61319383,5.104,1134
164558,One Direction: This Is Us,Documentary,en,2013-08-29,10000000,68500000,8.4,960
313106,Doctor Who: The Day of the Doctor,Science Fiction,en,2013-11-23,0,10000000,8.193,680
149871,The Tale of The Princess Kaguya,Animation,ja,2013-11-23,49300000,24366656,8.108,1475
146233,Prisoners,Drama,en,2013-09-18,46000000,122126687,8.078,10201
106646,The Wolf of Wall Street,Crime,en,2013-12-25,100000000,392000000,8.036,21381
142061,"Batman: The Dark Knight Returns, Part 2",Science Fiction,en,2013-01-03,3500000,0,7.963,1258
76203,12 Years a Slave,Drama,en,2013-10-18,20000000,187000000,7.948,10297
152532,Dallas Buyers Club,Drama,en,2013-11-01,5000000,55736588,7.934,7792
183011,Justice League: The Flashpoint Paradox,Science Fiction,en,2013-07-30,3500000,0,7.918,1595
122906,About Time,Drama,en,2013-09-04,12000000,87100449,7.908,7501
191720,Jodorowsky's Dune,Documentary,en,2013-08-30,0,0,7.891,541
158999,Blackfish,Documentary,en,2013-06-07,0,2063312,7.868,993
152601,Her,Romance,en,2013-12-18,23000000,47351251,7.862,12999
152742,The Best Offer,Drama,en,2013-01-01,13500000,19255873,7.84,2580
149870,The Wind Rises,Drama,ja,2013-07-20,30000000,117932401,7.785,2488
169813,Short Term 12,Drama,en,2013-08-23,1000000,2300000,7.77,1146
203217,My Mom Is a Character,Comedy,pt,2013-06-21,2000000,20552094,7.73,600
96721,Rush,Drama,en,2013-09-02,38000000,90247624,7.707,6360
211954,Instructions Not Included,Comedy,es,2013-07-20,5500000,99067206,7.704,777
167581,Free Fall,Drama,de,2013-05-27,0,0,7.704,708
177945,"Like Father, Like Son",Drama,ja,2013-09-28,0,19978961,7.639,569
198375,The Garden of Words,Animation,ja,2013-05-31,0,0,7.59,1730
57158,The Hobbit: The Desolation of Smaug,Fantasy,en,2013-12-11,250000000,958400000,7.574,11895
109424,Captain Phillips,Action,en,2013-10-10,55000000,218791811,7.555,6209
138843,The Conjuring,Horror,en,2013-07-18,13000000,320406242,7.538,10292
200085,The Flu,Action,ko,2013-08-14,0,19775853,7.537,1050
179144,The Great Beauty,Drama,it,2013-05-21,12400000,24164400,7.529,2816
132344,Before Midnight,Romance,en,2013-04-05,3000000,11176469,7.503,2040
203833,The Book Thief,Drama,en,2013-11-08,0,76586316,7.484,4015
166666,3096 Days,Drama,de,2013-02-21,0,6677474,7.481,767
129670,Nebraska,Drama,en,2013-09-21,12000000,27682872,7.44,1553
193756,Lone Survivor,War,en,2013-12-24,40000000,149295601,7.426,3770
101299,The Hunger Games: Catching Fire,Adventure,en,2013-11-15,130000000,865011746,7.421,15721
121986,Frances Ha,Comedy,en,2013-05-17,0,4069826,7.405,1332
64682,The Great Gatsby,Drama,en,2013-05-10,105000000,351040419,7.381,11197
111969,Stuck in Love,Drama,en,2013-06-14,0,81071,7.38,1751
205220,Philomena,Drama,en,2013-11-01,12000000,100129872,7.365,1457
157354,Fruitvale Station,Drama,en,2013-07-26,900000,17549645,7.364,1135
140823,Saving Mr. Banks,Comedy,en,2013-11-29,35000000,112544580,7.351,3031
132363,The Butler,Drama,en,2013-08-16,25000000,115922175,7.343,2677
75656,Now You See Me,Thriller,en,2013-05-29,75000000,351723989,7.341,14377
239877,The Mafia Kills Only in Summer,Romance,it,2013-11-28,0,0,7.338,1052
169881,The Physician,Adventure,en,2013-12-25,36000000,57284237,7.336,962
54138,Star Trek Into Darkness,Action,en,2013-05-05,190000000,467365246,7.33,8373
191714,The Lunchbox,Drama,hi,2013-09-20,3400000,17240000,7.3,599
197082,Venus in Fur,Drama,fr,2013-05-28,0,342183,7.297,609
211387,Marvel One-Shot: Agent Carter,Action,en,2013-09-03,0,0,7.264,643
152603,Only Lovers Left Alive,Drama,en,2013-12-12,7000000,7600000,7.26,1943
209274,Ida,Drama,pl,2013-10-25,2159280,15298355,7.259,862
220289,Coherence,Thriller,en,2013-09-19,0,102617,7.252,2423
198277,Begin Again,Comedy,en,2013-09-07,8000000,63464861,7.251,3461
109445,Frozen,Animation,en,2013-11-20,150000000,1274219009,7.248,15093
112949,Safe Haven,Romance,en,2013-02-07,28000000,97594140,7.2,2137
213121,Toy Story of Terror!,Adventure,en,2013-10-16,0,0,7.205,799
86829,Inside Llewyn Davis,Drama,en,2013-10-13,11000000,32935319,7.2,2382
205601,Belle,Drama,en,2013-05-01,10900000,16505460,7.183,626
116745,The Secret Life of Walter Mitty,Adventure,en,2013-12-18,90000000,188133322,7.164,6889
49047,Gravity,Science Fiction,en,2013-10-03,105000000,723192705,7.16,14102
109410,42,Drama,en,2013-04-12,40000000,95020213,7.147,1587
147773,The Way Way Back,Comedy,en,2013-06-06,4600000,23198652,7.123,1544
157370,Kill Your Darlings,Drama,en,2013-09-19,1030064,0,7.107,1239
196024,The Keeper of Lost Causes,Thriller,da,2013-10-03,5649897,13656380,7.101,638
152584,Blue Is the Warmest Color,Romance,fr,2013-10-09,4300000,10165694,7.085,4124
103731,Mud,Drama,en,2013-04-26,10000000,21587700,7.052,2487
156700,The Kings of Summer,Comedy,en,2013-01-19,1500000,1400000,7.035,1001
62211,Monsters University,Animation,en,2013-06-19,200000000,743559607,7.027,9624
233063,Suck Me Shakespeer,Comedy,de,2013-11-07,5000000,77676735,7.019,1520
160588,Blue Jasmine,Drama,en,2013-08-01,18000000,99206215,7.001,3133
130150,Labor Day,Drama,en,2013-12-27,18000000,20275812,6.975,988
175774,Ruby Red,Fantasy,de,2013-03-14,0,5524381,6.969,1040
97367,The Place Beyond the Pines,Drama,en,2013-03-14,15000000,35485608,6.953,4390
204082,Homefront,Action,en,2013-11-12,22000000,43058898,6.943,3054
204668,Belle and Sebastian,Adventure,fr,2013-12-18,0,0,6.934,591
68721,Iron Man 3,Action,en,2013-04-18,200000000,1214811252,6.927,20527
179826,Odd Thomas,Mystery,en,2013-01-29,27000000,0,6.919,1123
93456,Despicable Me 2,Animation,en,2013-06-26,76000000,970761885,6.913,10270
178682,The Wizards Return: Alex vs. Alex,Family,en,2013-03-15,0,0,6.912,668
49519,The Croods,Animation,en,2013-03-15,135000000,587204668,6.911,6402
110415,Snowpiercer,Action,ko,2013-08-01,39200000,86758912,6.899,8633
258216,Nymphomaniac: Vol. I,Drama,en,2013-12-25,0,13545832,6.897,3000
127560,The Railway Man,Drama,en,2013-12-02,18000000,24174885,6.874,649
85889,Filth,Crime,en,2013-09-23,5000000,9114264,6.871,1510
181886,Enemy,Thriller,en,2013-12-31,0,3396726,6.871,5196
177888,Teen Beach Movie,Family,en,2013-08-07,0,0,6.87,831
68726,Pacific Rim,Action,en,2013-07-11,180000000,411002906,6.863,11226
152737,August: Osage County,Comedy,en,2013-12-26,25000000,74188937,6.845,1333
168672,American Hustle,Drama,en,2013-12-03,40000000,251171807,6.844,6650
82992,Fast & Furious 6,Action,en,2013-05-21,160000000,788680968,6.812,9729
138832,We're the Millers,Comedy,en,2013-08-07,37000000,269994119,6.807,8042
158011,The Call,Crime,en,2013-03-14,13000000,68572378,6.803,2651
72190,World War Z,Action,en,2013-06-20,200000000,531865000,6.8,13967
126963,Dragon Ball Z: Battle of Gods,Animation,ja,2013-03-30,0,50461371,6.794,1340
107985,The World's End,Comedy,en,2013-07-18,20000000,46089287,6.791,4800
157841,The Young and Prodigious T.S. Spivet,Adventure,en,2013-10-16,33000000,9494789,6.775,648
249397,Nymphomaniac: Vol. II,Drama,en,2013-12-25,0,4934725,6.769,2595
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Adventure,sv,2013-12-25,9250000,0,6.769,835
91745,Romeo & Juliet,Romance,en,2013-09-12,0,1162635,6.767,527
231176,Sun in Buckets,Comedy,it,2013-10-31,8000000,0,6.756,1566
107846,Escape Plan,Action,en,2013-10-09,50000000,122915111,6.72,4632
212716,What If,Drama,en,2013-09-07,11000000,7847000,6.716,1789
209263,Enough Said,Comedy,en,2013-09-18,0,25288872,6.703,713
190880,"Me, Myself and Mum",Comedy,fr,2013-11-20,10735974,0,6.687,611
119675,Behind the Candelabra,Drama,en,2013-05-26,23000000,15600000,6.669,691
91586,Insidious: Chapter 2,Horror,en,2013-09-12,5000000,161000000,6.666,3689
86825,Stoker,Drama,en,2013-02-28,12000000,12077441,6.656,2012
172803,Hours,Drama,en,2013-11-29,4000000,0,6.646,683
162215,How I Live Now,Drama,en,2013-09-10,0,0,6.642,785
157386,The Spectacular Now,Comedy,en,2013-08-02,2500000,6854611,6.639,2634
192577,Space Pirate Captain Harlock,Animation,ja,2013-09-07,30000000,18010317,6.626,926
68727,Trance,Thriller,en,2013-03-27,20000000,24261569,6.624,1969
152747,All Is Lost,Action,en,2013-08-23,9000000,6108720,6.622,1446
44865,The Grandmaster,Action,cn,2013-01-10,3860000,64076736,6.6,754
75612,Oblivion,Action,en,2013-04-10,120000000,286168572,6.611,9762
49521,Man of Steel,Action,en,2013-06-12,225000000,668045518,6.603,13918
136795,The Heat,Action,en,2013-06-27,43000000,158674180,6.602,3613
80274,Ender's Game,Science Fiction,en,2013-10-24,110000000,125537191,6.585,5268
109421,Side Effects,Thriller,en,2013-02-07,30000000,63372757,6.582,2793
164457,Out of the Furnace,Thriller,en,2013-12-06,22000000,15400000,6.6,1722
206408,Chinese Puzzle,Comedy,fr,2013-12-04,0,0,6.576,605
172386,Return to Nim's Island,Family,en,2013-03-15,0,0,6.559,620
76338,Thor: The Dark World,Action,en,2013-10-30,170000000,644571402,6.549,15904
136400,2 Guns,Action,en,2013-08-02,61000000,131940411,6.5,3704
87499,The East,Drama,en,2013-05-31,6500000,2401510,6.526,671
146216,RED 2,Action,en,2013-07-18,84000000,148100000,6.521,3634
157847,Joe,Drama,en,2013-05-16,4000000,2365467,6.5,831
227700,Anna,Thriller,en,2013-10-13,4357373,1200000,6.513,540
68724,Elysium,Science Fiction,en,2013-08-07,115000000,286140700,6.493,7988
116711,Epic,Animation,en,2013-05-15,100000000,268426634,6.492,2460
109428,Evil Dead,Horror,en,2013-04-05,17000000,97542952,6.5,3958
157547,Oculus,Horror,en,2013-09-08,5000000,44459951,6.446,2632
184314,Young & Beautiful,Drama,fr,2013-08-21,4645437,9757417,6.444,1066
117251,White House Down,Action,en,2013-06-27,150000000,205366737,6.439,4286
109451,Cloudy with a Chance of Meatballs 2,Animation,en,2013-09-26,78000000,248384621,6.44,2790
82654,Warm Bodies,Horror,en,2013-01-31,35000000,116980662,6.436,5625
123553,The Mortal Instruments: City of Bones,Fantasy,en,2013-08-21,60000000,95396573,6.433,4199
41602,Charlie Countryman,Action,en,2013-02-09,0,11650,6.435,539
145197,Upstream Color,Drama,en,2013-04-05,100000,444098,6.411,644
137093,Last Vegas,Comedy,en,2013-10-31,28000000,134402450,6.402,1941
59859,Kick-Ass 2,Action,en,2013-07-17,28000000,60700000,6.4,5641
76170,The Wolverine,Action,en,2013-07-23,120000000,415440673,6.391,8717
117263,Olympus Has Fallen,Action,en,2013-03-20,70000000,161025640,6.382,6030
209403,Bad Words,Comedy,en,2013-09-06,9500000,7800000,6.377,705
112205,The Family,Crime,en,2013-09-13,30000000,36894225,6.356,2659
179538,Witching & Bitching,Comedy,es,2013-09-20,8000000,0,6.353,577
199534,Wolf Creek 2,Horror,en,2013-08-30,8000000,9630444,6.351,518
82682,Gangster Squad,Crime,en,2013-01-10,60000000,105200903,6.3,3709
207768,I Spit on Your Grave 2,Thriller,en,2013-08-25,0,678604,6.3,1098
75761,John Dies at the End,Horror,en,2013-01-25,0,0,6.327,571
152599,The Immigrant,Drama,en,2013-11-27,16000000,5867686,6.318,745
173185,It Boy,Comedy,fr,2013-03-06,0,0,6.299,1127
145135,Dark Skies,Science Fiction,en,2013-02-21,3500000,25174316,6.293,1593
149509,Horns,Drama,en,2013-09-06,0,0,6.292,2095
72710,The Host,Action,en,2013-03-22,44000000,63327201,6.29,3701
87421,Riddick,Science Fiction,en,2013-09-02,38000000,98337295,6.285,3664
199373,The Frozen Ground,Thriller,en,2013-07-11,27220000,5496951,6.266,1292
116741,The Internship,Comedy,en,2013-06-07,58000000,44000000,6.263,3822
174772,Europa Report,Science Fiction,en,2013-06-27,125687,0,6.261,1204
182415,"White as Milk, Red as Blood",Drama,it,2013-04-02,0,0,6.259,593
158015,The Purge,Science Fiction,en,2013-05-31,3000000,89328627,6.255,7630
146239,Delivery Man,Comedy,en,2013-10-10,26000000,51164106,6.252,1326
159117,V/H/S/2,Horror,en,2013-06-06,0,21833,6.244,890
132232,Mama,Horror,en,2013-01-17,15000000,146497771,6.242,3789
134374,Pain & Gain,Action,en,2013-04-18,25000000,87305549,6.228,3992
109414,This Is the End,Action,en,2013-06-12,32000000,126041322,6.222,5752
109439,The Hangover Part III,Comedy,en,2013-05-23,103000000,362000072,6.217,7842
157820,Mood Indigo,Drama,fr,2013-01-10,16040770,10435322,6.184,549
136418,Hummingbird,Action,en,2013-05-07,20000000,8352885,6.178,1495
77950,Turbo,Animation,en,2013-07-11,135000000,282570682,6.172,2897
178915,Welcome Mr. President!,Comedy,it,2013-03-21,0,9500000,6.17,631
64686,47 Ronin,Drama,en,2013-12-06,175000000,151783839,6.151,3425
192132,Palo Alto,Drama,en,2013-12-29,0,919591,6.146,790
152792,Devil's Knot,Crime,en,2013-05-09,15000000,0,6.141,587
102362,Dead Man Down,Thriller,en,2013-03-08,0,18074539,6.141,1293
109443,Anchorman 2: The Legend Continues,Comedy,en,2013-12-18,50000000,173649015,6.14,2259
111190,Adore,Drama,en,2013-04-03,16000000,1575749,6.125,870
115782,Jobs,Drama,en,2013-08-16,12000000,42100000,6.123,2240
157834,The Zero Theorem,Drama,en,2013-09-20,8500000,770706,6.113,1066
109418,Grown Ups 2,Comedy,en,2013-07-11,80000000,247022278,6.106,3752
208134,Jackass Presents: Bad Grandpa,Comedy,en,2013-10-22,15000000,151831537,6.104,1402
198287,After the Dark,Drama,en,2013-07-06,0,1770376,6.099,617
57201,The Lone Ranger,Action,en,2013-07-03,215000000,260502115,6.089,5416
170354,The Unlikely Prince,Comedy,it,2013-02-09,0,0,6.084,615
64807,Grudge Match,Comedy,en,2013-12-25,40000000,44907260,6.069,1145
134411,Snitch,Thriller,en,2013-02-21,35000000,42930462,6.065,2132
76544,Man of Tai Chi,Action,en,2013-07-04,25000000,2054941,6.033,787
162903,The Fifth Estate,Drama,en,2013-10-11,28000000,8555008,6.0,899
133805,Carrie,Drama,en,2013-10-16,30000000,82394288,6.027,4066
77805,Lovelace,Drama,en,2013-08-08,10000000,1585582,6.021,601
76285,Percy Jackson: Sea of Monsters,Adventure,en,2013-08-07,90000000,199850315,6.019,4728
60304,Hansel & Gretel: Witch Hunters,Fantasy,en,2013-01-17,50000000,226349749,6.018,6175
119283,Parker,Action,en,2013-01-23,35000000,46216641,6.006,2731
109491,Beautiful Creatures,Fantasy,en,2013-02-13,60000000,60052138,6.001,2664
76640,The Last Stand,Action,en,2013-01-12,30000000,0,5.985,2465
138697,Don Jon,Romance,en,2013-09-12,3000000,0,5.98,3952
215830,Open Grave,Horror,en,2013-08-13,0,0,5.966,621
174675,The Machine,Science Fiction,en,2013-04-25,1500000,314131,5.942,711
87516,Oldboy,Drama,en,2013-11-14,30000000,5186767,5.937,1752
172533,Drinking Buddies,Romance,en,2013-08-23,0,343341,5.9,729
192145,Third Person,Drama,en,2013-09-09,28000000,1749201,5.9,535
87567,The Big Wedding,Comedy,en,2013-04-25,35000000,21819348,5.905,1049
157336,Interstellar,Adventure,en,2014-11-05,165000000,701729206,8.396,31078
244786,Whiplash,Drama,en,2014-10-10,3300000,13092000,8.378,13323
265177,Mommy,Drama,fr,2014-09-19,4900000,3494070,8.271,2462
265297,The Salt of the Earth,Documentary,fr,2014-08-29,0,1059804,8.099,533
120467,The Grand Budapest Hotel,Comedy,en,2014-02-26,30000000,174600318,8.057,13268
205596,The Imitation Game,History,en,2014-11-14,14000000,233555708,8.01,15505
110416,Song of the Sea,Family,en,2014-09-06,0,857522,8.01,1222
237791,The Way He Looks,Drama,pt,2014-03-28,2700000,0,7.982,867
242828,When Marnie Was There,Animation,ja,2014-07-19,0,34949567,7.974,1540
118340,Guardians of the Galaxy,Action,en,2014-07-30,170000000,772776600,7.902,25725
210577,Gone Girl,Mystery,en,2014-10-01,61000000,369330363,7.892,16833
266856,The Theory of Everything,Drama,en,2014-11-26,15000000,123726688,7.863,9848
265195,Wild Tales,Drama,es,2014-08-21,4000000,27007072,7.858,2922
293299,Feast,Animation,en,2014-10-25,0,0,7.849,790
200727,"Love, Rosie",Comedy,en,2014-10-16,0,4439431,7.837,5758
113833,The Normal Heart,Drama,en,2014-05-25,0,0,7.814,806
293310,Citizenfour,Documentary,en,2014-10-10,0,3003169,7.754,1145
317442,The Last: Naruto the Movie,Action,ja,2014-12-06,903852,19840000,7.748,1648
234200,Pride,Drama,en,2014-09-12,0,7523634,7.744,1179
177572,Big Hero 6,Adventure,en,2014-10-24,165000000,657827828,7.74,14344
244063,Boys,Drama,nl,2014-01-08,0,0,7.718,602
297222,PK,Comedy,hi,2014-12-18,13000000,120000000,7.704,834
242582,Nightcrawler,Crime,en,2014-10-23,8500000,50300000,7.7,9715
100402,Captain America: The Winter Soldier,Action,en,2014-03-20,170000000,714766572,7.676,17186
82702,How to Train Your Dragon 2,Fantasy,en,2014-06-05,145000000,621537519,7.666,8666
207703,Kingsman: The Secret Service,Crime,en,2014-12-13,81000000,414351546,7.637,15229
180299,The Raid 2,Action,id,2014-03-27,4500000,6566916,7.636,2047
284427,Who Am I,Thriller,de,2014-09-25,0,7700259,7.632,1336
222935,The Fault in Our Stars,Romance,en,2014-05-16,14000000,307166834,7.603,10430
