id,name,gender,popularity
37056,Gary Winick,2,0.631
49009,Peter Weir,2,4.049
37950,Burr Steers,2,1.361
38055,Tom McGrath,2,7.13
46705,Derek Cianfrance,2,1.3
49018,James Wan,2,14.597
38408,Greg Berlanti,2,7.207
25195,Anand Tucker,2,1.147
42188,Mark Romanek,2,1.739
44835,Spencer Susser,2,0.84
22971,Lasse Hallström,2,8.913
10138,Jon Favreau,2,32.622
41233,Jon M. Chu,2,3.149
11439,Roman Polanski,2,6.126
37735,Will Gluck,2,2.557
39013,Debra Granik,1,0.919
44629,David Michôd,2,3.137
44249,Herman Yau,2,1.995
41216,Zack Snyder,2,13.321
20504,Allen Hughes,2,1.751
41402,Matt Reeves,2,11.35
38199,Gregor Jordan,2,2.677
48415,Luca Miniero,2,1.079
46146,André Øvredal,2,2.199
27585,John Cameron Mitchell,3,7.974
39514,Robert Schwentke,2,1.862
44683,Bradley Raymond,2,1.025
52274,Guillem Morales,2,2.07
41211,Pascal Chaumeil,2,1.559
37645,Richard Berry,2,2.248
26388,Rodrigo Cortés,2,1.479
12155,Tim Burton,2,11.268
16290,Jeff Tremaine,2,4.354
39781,Lisa Cholodenko,1,0.884
45132,James Gunn,2,20.439
46528,Lee Seung-moo,2,0.89
44945,David Schwimmer,2,14.993
48289,John Madden,2,2.663
44048,Tony Scott,2,13.666
44129,John Wells,2,3.661
38843,Elizabeth Allen Rosenbaum,1,2.383
38575,Harald Zwart,2,1.965
43947,Steven R. Monroe,2,1.819
38363,Doug Liman,2,7.993
27586,Floria Sigismondi,1,1.628
22972,Paul Greengrass,2,6.258
20526,Joseph Kosinski,2,6.702
34016,Jim Field Smith,2,1.153
10140,Michael Apted,2,4.745
44147,Jonathan Lynn,2,4.698
34544,Joe Carnahan,2,4.648
27576,Phillip Noyce,2,6.037
20662,Ridley Scott,2,11.461
43549,Paul Scheuring,2,2.732
44269,Hervé Mimran,2,0.6
48650,Julio Medem,2,2.159
38365,Dennis Dugan,2,3.202
41733,Todd Phillips,2,10.189
12201,Martin Campbell,2,2.333
38357,Roger Michell,2,3.473
10192,Mike Mitchell,2,4.986
23631,Ethan Maniquis,2,0.766
44244,Paul Hoen,2,0.7
41283,"George Tillman, Jr.",2,5.639
38303,Andy Fickman,2,2.17
26390,Antoine Fuqua,2,6.43
31867,Miguel Sapochnik,2,2.893
40205,Peter DeLuise,2,8.905
34813,Sylvain White,2,4.129
35019,Susanna White,1,2.369
27581,Adam McKay,2,6.794
9543,Mike Newell,2,5.707
26389,Pierre Morel,2,1.393
41210,Will Speck,2,3.197
34851,Nimród Antal,2,3.475
43933,Gareth Edwards,2,1.318
33217,Thor Freudenthal,2,2.147
38167,Ryan Murphy,2,9.176
29427,Breck Eisner,2,2.342
24021,David Slade,2,3.077
22907,John Luessenhop,2,0.972
27578,Sylvester Stallone,2,40.128
52015,Jim Mickle,2,1.693
32657,Chris Columbus,2,7.109
37834,James Mangold,2,16.848
37710,Florian Henckel von Donnersmarck,2,3.453
23759,Neil Marshall,2,3.689
41479,Derrick Borte,2,1.172
35552,Luc Besson,2,14.273
34806,Alan Poul,2,1.4
23830,Massy Tadjedin,1,0.6
37786,Michael Patrick King,2,1.752
33909,Oliver Stone,2,10.275
27022,Jon Turteltaub,2,8.277
35056,Shawn Levy,2,13.578
39210,Sofia Coppola,1,3.772
28211,Atom Egoyan,2,2.983
44040,John Erick Dowdle,2,1.111
41505,Björn Stein,2,2.216
38073,Nanette Burstein,1,2.085
44603,Clint Eastwood,2,35.481
35791,Paul W. S. Anderson,2,12.095
46503,Andrew Jarecki,2,0.847
23048,Steve Pink,2,1.009
13477,Mark Steven Johnson,2,1.783
58013,Paolo Genovese,2,3.18
49953,Ben Stassen,2,1.527
41439,Kevin Greutert,2,1.612
45649,Quentin Dupieux,2,3.881
41215,Christopher Smith,2,3.287
32823,Nicholas Stoller,2,4.529
44363,Adam Green,2,1.847
37821,Robert Luketic,2,3.1
27579,Anton Corbijn,2,1.499
45535,Michaël Youn,2,3.141
48838,William Monahan,2,1.708
38031,Woody Allen,2,14.092
32856,Garry Marshall,2,3.364
18823,Louis Leterrier,2,5.46
23172,Brian Levant,2,1.686
52077,Dany Boon,2,9.866
27573,Andy Tennant,2,3.43
7978,Joe Johnston,2,9.045
22894,Scott Stewart,2,1.984
45657,John Carpenter,2,6.019
34803,Neil LaBute,2,4.078
44982,Géla Babluani,2,1.4
51620,Roel Reiné,2,3.68
42949,Luc Besson,2,14.273
56014,Fausto Brizzi,2,1.96
41436,Tod Williams,2,1.388
46261,Troy Nixey,2,0.694
38778,Jay Roach,2,5.489
39451,Paul Weitz,2,3.711
38358,Daniel Stamm,2,1.553
51170,Cody Cameron,2,10.924
41515,Eric Brevig,2,2.783
23742,Kevin Smith,2,9.834
23437,Samuel Bayer,2,0.728
73861,Srđan Spasojević,2,1.278
23023,Michael Lembeck,2,2.868
43593,Alexandre Aja,2,2.794
42194,Dwight H. Little,2,3.66
92321,Takahiro Omori,2,1.686
77338,Olivier Nakache,2,2.471
50014,Tate Taylor,2,4.877
12445,David Yates,2,8.877
89708,Ron Fricke,2,1.444
414419,Quentin Tarantino,2,14.692
60243,Asghar Farhadi,2,1.809
59440,Gavin O'Connor,2,4.366
71157,Maïwenn,1,14.441
80767,David Gelb,2,1.388
74308,Tony Kaye,2,1.976
64690,Nicolas Winding Refn,2,2.543
71859,Lynne Ramsay,1,2.632
59436,Woody Allen,2,14.092
83389,Goro Miyazaki,2,5.944
63311,Pedro Almodóvar,2,4.119
76758,Zhang Yimou,2,3.187
65218,Patricia Riggen,1,1.96
74643,Michel Hazanavicius,2,2.244
73456,Ezekiel Norton,2,2.293
51828,Lone Scherfig,1,1.281
49020,Richard Ayoade,2,6.441
65754,David Fincher,2,9.744
65229,Céline Sciamma,1,3.79
57212,Steven Spielberg,2,31.059
45612,Duncan Jones,2,4.995
49538,Matthew Vaughn,2,7.595
80184,Andrés Baiz,2,1.611
69735,Sam Liu,2,4.622
61791,Rupert Wyatt,2,1.618
50646,John Requa,2,2.405
60308,Bennett Miller,2,1.987
51497,Justin Lin,2,4.717
38684,Cary Joji Fukunaga,2,5.634
79707,Makoto Shinkai,2,33.67
70670,Morten Tyldum,2,2.657
62215,Lars von Trier,2,7.701
72113,Roman Polanski,2,6.126
51876,Neil Burger,2,5.437
50348,Brad Furman,2,3.583
44826,Martin Scorsese,2,14.656
40807,Jonathan Levine,2,2.513
58574,Guy Ritchie,2,30.444
77495,Jaume Balagueró,2,1.715
56292,Brad Bird,2,11.016
64720,Jeff Nichols,2,1.231
43959,Sean McNamara,2,2.578
74306,Bobcat Goldthwait,2,5.823
53487,Paolo Sorrentino,2,3.863
77887,Gary Rydstrom,2,3.705
67913,John Michael McDonagh,2,3.371
1771,Joe Johnston,2,9.045
64685,Stephen Daldry,2,4.526
39254,Shawn Levy,2,13.578
49530,Andrew Niccol,2,5.529
55787,Francis Lawrence,2,8.643
76025,Steve McQueen,2,4.587
62837,Charles Martin Smith,2,8.323
74534,John Madden,2,2.663
49444,Jennifer Yuh Nelson,1,1.895
58522,Mattia Torre,2,1.15
51162,Don Hall,2,2.36
17578,Steven Spielberg,2,31.059
51999,David Mackenzie,2,1.89
55347,Mike Mills,2,2.217
50839,J.C. Chandor,2,1.991
65057,Alexander Payne,2,1.533
77459,Bibo Bergeron,2,3.137
44896,Gore Verbinski,2,3.037
51052,Sarah Smith,1,0.972
10195,Kenneth Branagh,2,16.412
74465,Cameron Crowe,2,2.672
37686,J.J. Abrams,2,12.09
51209,Jonathan Hensleigh,2,1.439
8967,Terrence Malick,2,7.915
45610,Marc Forster,2,6.667
38050,George Nolfi,2,1.995
46195,Carlos Saldanha,2,2.836
82520,Liza Johnson,1,1.353
39513,Greg Mottola,2,1.484
55420,Mike Cahill,2,2.14
75802,Tanya Wexler,1,1.788
75900,Simon Curtis,2,3.369
50546,Dennis Dugan,2,3.202
10316,George Clooney,2,24.426
48138,Jaume Collet-Serra,2,5.794
50544,Will Gluck,2,2.557
64328,James Bobin,2,2.772
50837,Sean Durkin,2,0.907
81250,Jeffrey Hornaday,2,0.752
39538,Steven Soderbergh,2,7.112
70954,Daniel Nettheim,2,0.691
49517,Tomas Alfredson,2,0.798
83899,Adam Wingard,2,3.685
68817,Craig Brewer,2,2.975
62835,Olivier Megaton,2,2.712
503210,Laurent Bouzereau,2,2.112
60307,David Bowers,2,2.122
50456,Joe Wright,2,4.201
64678,Gavin Wiesen,2,0.828
59860,Thomas Bezucha,2,1.352
51540,Seth Gordon,2,3.956
55721,Paul Feig,2,3.44
1865,Rob Marshall,2,4.773
417859,Chris Miller,2,6.445
53319,Gennaro Nunziante,2,1.96
73567,William Friedkin,2,3.484
63492,Mark Mylod,2,14.204
70006,Michael Jai White,2,16.484
27582,Simon West,2,5.578
45243,Todd Phillips,2,10.189
59678,Joe Cornish,2,2.814
45156,Nicole Kassell,1,1.884
41446,Wes Craven,2,6.101
79218,Karen Disher,1,1.734
58232,Phil Traill,2,1.34
61891,Roland Emmerich,2,8.55
60420,Drake Doremus,2,1.43
62046,Rob Minkoff,2,3.022
71688,Phyllida Lloyd,1,1.241
50780,Jodie Foster,1,26.993
74018,Damon Santostefano,2,2.588
77949,Nick Murphy,2,2.411
48231,David Cronenberg,2,13.633
38117,Daniel Barnz,2,0.724
63197,Michael Goi,2,3.341
65851,Jeff Tremaine,2,4.354
41630,Ivan Reitman,2,7.016
49022,Luke Greenfield,2,1.703
49021,Gary McKendry,0,0.6
50698,Stuart Ortiz,0,0.734
58151,Craig Gillespie,2,2.839
58233,Oliver Parker,2,4.359
49494,Kevin Macdonald,2,1.769
50619,Bill Condon,2,6.117
56909,Paolo Genovese,2,3.18
88794,Clint Eastwood,2,35.481
60935,Matthijs van Heijningen Jr.,2,2.066
50479,Stuart Gillard,2,2.189
74725,Ben Wheatley,2,1.643
59570,Massimiliano Bruno,2,1.96
82532,Mark Duplass,2,9.594
46529,D. J. Caruso,2,4.71
55846,Elliott Lester,2,1.099
23629,Zack Snyder,2,13.321
38356,Michael Bay,2,16.514
38543,Jonathan English,2,0.6
69798,Ben Palmer,2,1.027
69668,Jim Sheridan,2,4.446
59968,Jesse Peretz,2,0.887
45658,Dan Rush,2,0.6
49520,David Dobkin,2,2.563
65759,George Miller,2,8.631
48171,Mikael Håfström,2,2.59
55779,Steven Quale,2,3.252
59108,Brett Ratner,2,3.47
49013,John Lasseter,2,8.586
60405,Michael Lembeck,2,2.868
50321,Simon Wells,2,2.218
48572,Kevin Smith,2,9.834
86331,Laurent Bouhnik,2,2.16
55465,Todd Strauss-Schulson,2,1.287
66129,Olivier Baroux,2,1.309
50725,Michael Dowse,2,2.54
48340,Alister Grierson,2,0.694
49730,Catherine Hardwicke,1,5.381
73937,David Frankel,2,3.513
59861,Tom Hanks,2,89.16
37958,Tarsem Singh,2,4.103
58224,Mark Waters,2,2.065
72571,Ariel Schulman,2,3.079
49010,Jason Eisener,2,1.016
62838,Garry Marshall,2,3.364
74998,Roger Donaldson,2,4.474
23514,Bruce Robinson,2,5.13
59965,John Singleton,2,7.787
45772,Kelly Asbury,2,4.921
52451,Paul W. S. Anderson,2,12.095
57157,Jason Reitman,2,6.195
41513,Raja Gosnell,2,7.006
73499,Michael Brandt,2,3.38
38321,Scott Stewart,2,1.984
50359,Tim Hill,2,3.493
62206,Ruben Fleischer,2,5.076
71672,Declan O'Brien,2,1.378
44943,Jonathan Liebesman,2,2.824
50671,Antti J. Jokinen,2,1.012
55301,Mike Mitchell,2,4.986
70435,Steven Soderbergh,2,7.112
48988,Peter Farrelly,2,5.409
49012,Jason Winer,2,1.827
49849,Jon Favreau,2,32.622
52449,Jake Kasdan,2,5.219
57431,David Gordon Green,2,4.854
40805,Michel Gondry,2,4.751
38322,John Whitesell,2,1.62
58444,Fausto Brizzi,2,1.96
70578,Joel Schumacher,2,5.531
47327,Patrick Lussier,2,6.321
23047,Dominic Sena,2,2.787
110420,Mamoru Hosoda,2,3.08
68718,Quentin Tarantino,2,14.692
103663,Thomas Vinterberg,2,4.141
140420,John Kahrs,2,0.84
83564,Enrico Casarosa,2,2.365
84334,Malik Bendjelloul,2,0.6
126319,Benjamin Renner,2,1.247
84892,Stephen Chbosky,2,3.995
49026,Christopher Nolan,2,14.387
86837,Michael Haneke,2,4.66
123025,Jay Oliva,2,2.084
24428,Joss Whedon,2,10.564
137182,Felix van Groeningen,2,2.055
123678,Christine Cynn,1,0.6
83666,Wes Anderson,2,16.373
110160,Xavier Dolan,2,4.242
118406,Hayato Date,2,1.901
127533,Keishi Otomo,2,2.286
111083,Oriol Paulo,2,6.493
94329,Gareth Evans,2,1.989
76589,Lauren Montgomery,1,2.412
87827,Ang Lee,2,6.257
109689,Fernando González Molina,2,2.633
88273,Nikolaj Arcel,2,1.824
80278,J. A. Bayona,2,4.51
81188,Peter Ramsey,2,3.083
90369,Ol Parker,2,8.57
84287,Bart Layton,2,2.188
82695,Tom Hooper,2,2.789
49051,Peter Jackson,2,12.976
82690,Rich Moore,2,2.886
77016,David Ayer,2,5.261
112198,Alexandre de La Patellière,2,1.511
114150,Jason Moore,2,1.244
121875,François Ozon,2,2.333
75629,Hideaki Anno,2,10.108
68734,Ben Affleck,2,26.564
72570,Michael Sucsy,2,0.84
37724,Sam Mendes,2,8.82
70160,Gary Ross,2,6.851
97365,Jacques Audiard,2,2.142
75258,Roberts Gannaway,2,3.081
129533,Ezekiel Norton,2,2.293
68722,Paul Thomas Anderson,2,8.778
82881,Nathan Greno,2,1.97
82693,David O. Russell,2,3.135
77877,Scott Hicks,2,1.4
103332,Valerie Faris,1,2.614
103328,Leos Carax,2,3.671
127517,Henry Alex Rubin,0,0.84
82633,John Hillcoat,2,1.838
84199,Jonathan Kasdan,2,6.972
62177,Mark Andrews,2,1.642
97630,Kathryn Bigelow,1,2.377
85739,Stefano Sollima,2,1.335
71864,Peter Hedges,2,1.176
76492,Genndy Tartakovsky,2,4.791
77174,Chris Butler,2,0.84
87825,Robert Lorenz,2,1.073
62214,Tim Burton,2,11.268
70667,Espen Sandberg,2,2.613
84329,Jake Schreier,2,3.333
85446,Scott Speer,2,3.097
67660,Tim Story,2,2.746
83542,Lana Wachowski,1,17.593
64688,Christopher Miller,2,11.109
59967,Rian Johnson,2,8.583
82507,Scott Derrickson,2,5.392
72976,Steven Spielberg,2,31.059
133121,Makoto Kamiya,2,0.702
84175,Benh Zeitlin,2,1.646
76726,Josh Trank,2,1.932
57214,Nima Nourizadeh,2,1.837
49049,Pete Travis,2,3.192
87502,Robert Zemeckis,2,8.57
86838,Martin McDonagh,2,6.795
98548,Alex Kurtzman,2,4.617
84332,Colin Trevorrow,2,3.74
96724,Joe Wright,2,4.201
1930,Marc Webb,2,2.643
83686,Lee Sternthal,0,0.6
113160,Marie-Castille Mention-Schaar,1,1.862
22970,Drew Goddard,2,8.717
80321,Tom McGrath,2,7.13
75780,Christopher McQuarrie,2,8.185
92591,Richard Linklater,2,5.608
75174,Joe Carnahan,2,4.648
88005,Lorene Scafaria,1,3.507
80389,Adrian Grünberg,2,2.163
112336,Sacha Gervasi,2,1.557
70981,Ridley Scott,2,11.461
41154,Barry Sonnenfeld,2,8.202
72431,Anthony Hemingway,2,1.838
68812,Ariel Vromen,2,1.26
50620,Bill Condon,2,6.117
75674,Scott Waugh,2,1.474
73723,Chris Renaud,2,3.67
72387,Boaz Yakin,2,5.339
115290,Mikael Salomon,2,3.091
74387,Michael Dowse,2,2.54
59961,Daniel Espinosa,2,2.467
49527,Asger Leth,0,2.11
72197,Peter Lord,2,3.078
72105,Seth MacFarlane,2,20.349
81025,Lasse Hallström,2,8.913
84188,Craig Zobel,2,1.924
118293,Patrice Leconte,2,5.707
57800,Mike Thurmeier,2,2.175
82525,Oliver Stone,2,10.275
82675,Olivier Megaton,2,2.712
77866,Baltasar Kormákur,2,2.532
49526,David Koepp,2,2.886
76163,Simon West,2,5.578
52520,Björn Stein,2,2.216
133694,Gus Van Sant,2,5.401
60599,Nicholas Jarecki,2,1.96
70436,James McTeigue,2,2.975
82650,David Bowers,2,2.122
134597,Marcus Dunstan,2,2.537
71552,Hayden Schlossberg,2,3.546
102780,Neil Jordan,2,2.833
49529,Andrew Stanton,2,8.978
82696,David Frankel,2,3.513
58244,Juan Diego Solanas,2,0.94
89185,Peter Howitt,2,2.61
49040,Tony Gilroy,2,7.311
87826,Frank Coraci,2,2.457
79548,Heitor Dhalia,2,1.951
80585,Adam Shankman,2,2.85
75638,Rodrigo Cortés,2,1.479
76493,Larry Charles,2,3.629
98567,Jackie Chan,2,90.087
93837,Tom Vaughan,2,1.62
85872,Daniel Cohen,2,1.617
77930,Steven Soderbergh,2,7.112
87496,Robert Redford,2,17.85
59962,McG,2,4.175
72545,Brad Peyton,2,2.352
80271,Lisa Azuelos,1,2.539
65086,James Watkins,2,2.239
84348,Chad Villella,2,1.067
72358,Brian Robbins,2,4.136
103620,Franck Khalfoun,2,1.96
64689,Andrew Dominik,2,3.589
106021,Philipp Stölzl,2,1.264
62213,Tim Burton,2,11.268
76494,Kirk Jones,2,1.706
77883,Ole Bornedal,2,2.399
121824,Fisher Stevens,2,21.482
97051,David Guy Levy,2,1.28
86597,Pascal Laugier,2,4.04
64635,Len Wiseman,2,5.726
58595,Rupert Sanders,2,0.778
85041,Paolo Genovese,2,3.18
97614,Stefan Ruzowitzky,2,2.268
62764,Tarsem Singh,2,4.103
81796,James Mather,2,0.6
38541,Xavier Gens,2,2.55
133698,Pascal Chaumeil,2,1.559
89492,Judd Apatow,2,3.947
72207,Nicholas Stoller,2,4.529
77953,Jay Roach,2,5.489
82505,Mark Tonderai,2,2.406
71679,Paul W. S. Anderson,2,12.095
44833,Peter Berg,2,8.031
81836,Woody Allen,2,14.092
85038,Luca Miniero,2,1.079
87428,Sean Anders,2,2.01
68179,Cal Brunker,2,1.788
49014,David Cronenberg,2,13.633
123105,Barry Levinson,2,5.169
57165,Jonathan Liebesman,2,2.824
10679,Timo Vuorensola,2,5.436
118957,Kimble Rendall,2,1.96
72331,Timur Bekmambetov,2,4.952
139567,David Barrett,2,2.205
60747,Dan Bradley,2,4.711
77875,Gabriele Muccino,2,2.784
83770,Walter Salles,2,1.358
82390,Lee Daniels,2,2.513
82687,Anne Fletcher,1,5.829
146375,David Charhon,0,0.934
80035,Akiva Schaffer,2,3.867
54054,Julie Anne Robinson,1,2.249
50647,David Wain,2,8.306
97430,RZA,2,8.721
134366,John Poliquin,2,0.996
61012,M. J. Bassett,1,2.053
104755,Rob Zombie,2,8.758
84174,Leslye Headland,1,2.034
82990,Ariel Schulman,2,3.079
97434,Michael Hoffman,2,3.383
127493,Simon West,2,5.578
125509,Declan O'Brien,2,1.378
77948,Mabrouk El Mechri,2,3.662
102207,Alain Chabat,2,6.005
93856,Bradley Parker,2,0.6
80280,Paco Plaza,2,2.735
94348,Rob Cohen,2,6.65
99770,Laurent Tirard,2,3.007
164558,Morgan Spurlock,2,3.319
313106,Nick Hurran,2,0.995
149871,Isao Takahata,2,5.416
146233,Denis Villeneuve,2,10.415
106646,Martin Scorsese,2,14.656
142061,Jay Oliva,2,2.084
76203,Steve McQueen,2,4.587
152532,Jean-Marc Vallée,2,1.621
183011,Jay Oliva,2,2.084
122906,Richard Curtis,2,10.148
191720,Frank Pavich,2,1.614
158999,Gabriela Cowperthwaite,1,1.576
152601,Spike Jonze,2,9.582
152742,Giuseppe Tornatore,2,2.597
149870,Hayao Miyazaki,2,12.71
169813,Destin Daniel Cretton,2,3.776
203217,André Pellenz,0,0.6
96721,Ron Howard,2,19.622
211954,Eugenio Derbez,2,10.023
167581,Stephan Lacant,2,1.4
177945,Hirokazu Kore-eda,2,5.907
198375,Makoto Shinkai,2,33.67
57158,Peter Jackson,2,12.976
109424,Paul Greengrass,2,6.258
138843,James Wan,2,14.597
200085,Kim Sung-soo,2,2.464
179144,Paolo Sorrentino,2,3.863
132344,Richard Linklater,2,5.608
203833,Brian Percival,2,2.219
166666,Sherry Hormann,1,2.164
129670,Alexander Payne,2,1.533
193756,Peter Berg,2,8.031
101299,Francis Lawrence,2,8.643
121986,Noah Baumbach,2,4.562
64682,Baz Luhrmann,2,6.761
111969,Josh Boone,2,0.72
205220,Stephen Frears,2,6.529
157354,Ryan Coogler,2,6.267
140823,John Lee Hancock,2,5.178
132363,Lee Daniels,2,2.513
75656,Louis Leterrier,2,5.46
239877,Pif,2,2.112
169881,Philipp Stölzl,2,1.264
54138,J.J. Abrams,2,12.09
191714,Ritesh Batra,2,1.172
197082,Roman Polanski,2,6.126
211387,Louis D'Esposito,2,5.507
152603,Jim Jarmusch,2,3.973
209274,Paweł Pawlikowski,2,2.89
220289,James Ward Byrkit,2,2.391
198277,John Carney,2,2.002
109445,Jennifer Lee,1,6.541
112949,Lasse Hallström,2,8.913
213121,Angus MacLane,2,3.946
86829,Ethan Coen,2,3.712
205601,Amma Asante,1,0.84
116745,Ben Stiller,2,18.971
49047,Alfonso Cuarón,2,8.291
109410,Brian Helgeland,2,5.622
147773,Jim Rash,2,5.117
157370,John Krokidas,2,0.988
196024,Mikkel Nørgaard,2,1.166
152584,Abdellatif Kechiche,2,1.734
103731,Jeff Nichols,2,1.231
156700,Jordan Vogt-Roberts,2,1.155
62211,Dan Scanlon,2,2.129
233063,Bora Dagtekin,2,0.886
160588,Woody Allen,2,14.092
130150,Jason Reitman,2,6.195
175774,Felix Fuchssteiner,2,2.741
97367,Derek Cianfrance,2,1.3
204082,Gary Fleder,2,4.106
204668,Nicolas Vanier,2,3.114
68721,Shane Black,2,7.55
179826,Stephen Sommers,2,3.787
93456,Chris Renaud,2,3.67
178682,Victor Gonzalez,2,0.652
49519,Kirk DeMicco,2,1.331
110415,Bong Joon-ho,2,9.19
258216,Lars von Trier,2,7.701
127560,Jonathan Teplitzky,2,1.429
85889,Jon S. Baird,2,2.397
181886,Denis Villeneuve,2,10.415
177888,Jeffrey Hornaday,2,0.752
68726,Guillermo del Toro,2,20.075
152737,John Wells,2,3.661
168672,David O. Russell,2,3.135
82992,Justin Lin,2,4.717
138832,Rawson Marshall Thurber,2,3.478
158011,Brad Anderson,2,4.879
72190,Marc Forster,2,6.667
126963,Masahiro Hosoda,2,0.669
107985,Edgar Wright,2,10.244
157841,Jean-Pierre Jeunet,2,6.395
249397,Lars von Trier,2,7.701
145247,Felix Herngren,2,1.877
91745,Carlo Carlei,2,1.785
231176,Gennaro Nunziante,2,1.96
107846,Mikael Håfström,2,2.59
212716,Michael Dowse,2,2.54
209263,Nicole Holofcener,1,3.792
190880,Guillaume Gallienne,2,2.118
119675,Steven Soderbergh,2,7.112
91586,James Wan,2,14.597
86825,Park Chan-wook,2,8.304
172803,Eric Heisserer,2,2.148
162215,Kevin Macdonald,2,1.769
157386,James Ponsoldt,2,2.518
192577,Shinji Aramaki,2,3.458
68727,Danny Boyle,2,5.043
152747,J.C. Chandor,2,1.991
44865,Wong Kar-wai,2,9.716
75612,Joseph Kosinski,2,6.702
49521,Zack Snyder,2,13.321
136795,Paul Feig,2,3.44
80274,Gavin Hood,2,2.08
109421,Steven Soderbergh,2,7.112
164457,Scott Cooper,2,5.084
206408,Cédric Klapisch,2,2.228
172386,Brendan Maher,2,1.62
76338,Alan Taylor,2,6.642
136400,Baltasar Kormákur,2,2.532
87499,Zal Batmanglij,2,0.836
146216,Dean Parisot,2,1.798
157847,David Gordon Green,2,4.854
227700,Jorge Dorado,2,1.184
68724,Neill Blomkamp,2,2.822
116711,Chris Wedge,2,3.447
109428,Fede Álvarez,2,4.876
157547,Mike Flanagan,2,5.707
184314,François Ozon,2,2.333
117251,Roland Emmerich,2,8.55
109451,Kris Pearn,2,1.788
82654,Jonathan Levine,2,2.513
123553,Harald Zwart,2,1.965
41602,Fredrik Bond,0,0.6
145197,Shane Carruth,2,1.391
137093,Jon Turteltaub,2,8.277
59859,Jeff Wadlow,2,1.771
76170,James Mangold,2,16.848
117263,Antoine Fuqua,2,6.43
209403,Jason Bateman,2,36.47
112205,Luc Besson,2,14.273
179538,Álex de la Iglesia,2,2.576
199534,Greg McLean,2,2.381
82682,Ruben Fleischer,2,5.076
207768,Steven R. Monroe,2,1.819
75761,Don Coscarelli,2,3.672
152599,James Gray,2,3.088
173185,David Moreau,2,1.375
145135,Scott Stewart,2,1.984
149509,Alexandre Aja,2,2.794
72710,Andrew Niccol,2,5.529
87421,David Twohy,2,3.291
199373,Scott Walker,2,0.84
116741,Shawn Levy,2,13.578
174772,Sebastián Cordero,2,0.98
182415,Giacomo Campiotti,2,0.6
158015,James DeMonaco,2,5.723
146239,Ken Scott,2,1.4
159117,Timo Tjahjanto,2,3.729
132232,Andy Muschietti,2,6.298
134374,Michael Bay,2,16.514
109414,Evan Goldberg,2,3.588
109439,Todd Phillips,2,10.189
157820,Michel Gondry,2,4.751
136418,Steven Knight,2,8.491
77950,David Soren,2,2.148
178915,Riccardo Milani,2,2.64
64686,Carl Rinsch,2,1.006
192132,Gia Coppola,1,1.67
152792,Atom Egoyan,2,2.983
102362,Niels Arden Oplev,2,3.065
109443,Adam McKay,2,6.794
111190,Anne Fontaine,1,3.528
115782,Joshua Michael Stern,2,1.011
157834,Terry Gilliam,2,13.415
109418,Dennis Dugan,2,3.202
208134,Jeff Tremaine,2,4.354
198287,John Huddles,0,0.98
57201,Gore Verbinski,2,3.037
170354,Alessandro Siani,2,1.96
64807,Peter Segal,2,8.37
134411,Ric Roman Waugh,2,4.779
76544,Keanu Reeves,2,89.568
162903,Bill Condon,2,6.117
133805,Kimberly Peirce,1,2.436
77805,Jeffrey Friedman,2,1.523
76285,Thor Freudenthal,2,2.147
60304,Tommy Wirkola,2,5.336
119283,Taylor Hackford,2,8.579
109491,Richard LaGravenese,2,3.903
76640,Kim Jee-woon,2,4.427
138697,Joseph Gordon-Levitt,2,20.333
215830,Gonzalo López-Gallego,2,2.31
174675,Caradog W. James,0,0.6
87516,Spike Lee,2,7.626
172533,Joe Swanberg,2,5.323
192145,Paul Haggis,2,4.364
87567,Justin Zackham,2,0.716
157336,Christopher Nolan,2,14.387
244786,Damien Chazelle,2,10.888
265177,Xavier Dolan,2,4.242
265297,Juliano Ribeiro Salgado,2,0.745
120467,Wes Anderson,2,16.373
205596,Morten Tyldum,2,2.657
110416,Tomm Moore,2,1.202
237791,Daniel Ribeiro,2,2.095
242828,Hiromasa Yonebayashi,2,4.21
118340,James Gunn,2,20.439
210577,David Fincher,2,9.744
266856,James Marsh,2,2.947
265195,Damián Szifron,2,2.018
293299,Patrick Osborne,2,0.978
200727,Christian Ditter,2,0.625
113833,Ryan Murphy,2,9.176
293310,Laura Poitras,1,2.461
317442,Tsuneo Kobayashi,2,1.011
234200,Matthew Warchus,2,0.745
177572,Don Hall,2,2.36
244063,Mischa Kamp,1,1.816
297222,Rajkumar Hirani,2,3.39
242582,Dan Gilroy,2,5.498
100402,Joe Russo,2,8.255
82702,Dean DeBlois,2,2.824
207703,Matthew Vaughn,2,7.595
180299,Gareth Evans,2,1.989
284427,Baran bo Odar,2,3.14
222935,Josh Boone,2,0.72
137113,Doug Liman,2,7.993
244267,Mike Cahill,2,2.14
246741,Jemaine Clement,2,16.322
228326,Jorge R. Gutierrez,2,1.249
127585,Bryan Singer,2,5.375
228150,David Ayer,2,5.261
85350,Richard Linklater,2,5.608
284293,Wash Westmoreland,2,1.737
244088,Paolo Virzì,2,0.71
239571,Michael Hoffman,2,3.383
194662,Alejandro González Iñárritu,2,4.735
217993,Jay Oliva,2,2.084
227306,Angelina Jolie,1,40.182
290542,George C. Wolfe,2,1.264
206487,Peter Spierig,2,2.905
250219,Sydney Sibilia,2,6.13
190859,Clint Eastwood,2,35.481
265180,Andrey Zvyagintsev,2,4.039
